300,,200,,100,,50,
X,Y,X,Y,X,Y,X,Y
50.28625269,66.74222105,50.28238171,32.09626408,50.27714393,11.91807808,50.27164928,4.215122228
51.04625305,68.48291661,51.04233858,33.02565717,51.03700962,12.23575853,51.03144995,4.342034927
51.81779455,70.98053155,51.81382702,34.26846282,51.80841751,12.69620871,51.80278601,4.515530504
52.60099756,73.56923608,52.59697625,35.55803713,52.59148189,13.16661481,52.58578074,4.695958478
53.39604777,76.380497,53.39197511,36.97883688,53.38638198,13.65444988,53.3805821,4.859057217
54.20310538,79.16614166,54.19896797,38.30603207,54.1932935,14.15243624,54.18741871,5.047558078
55.02236778,82.14528383,55.01815812,39.68086119,55.0124076,14.68501391,55.00642782,5.222868477
55.85400979,85.18884142,55.84973321,41.1280471,55.84389577,15.22058558,55.83784862,5.434600638
56.69821507,88.24632592,56.69387719,42.62801278,56.68795486,15.78452214,56.68184299,5.661250051
57.55519363,91.61843444,57.55080035,44.331309,57.54477157,16.36935306,57.53855378,5.857875031
58.42511145,94.90668134,58.4206724,46.07686736,58.41454218,16.98535669,58.40823728,6.085123741
59.30818113,98.36798756,59.30368196,47.81080987,59.29745211,17.6048233,59.29104145,6.296470586
60.20460156,102.0126111,60.20002022,49.47136177,60.19370683,18.24688226,60.18723824,6.566410622
61.11455665,105.5556851,61.10991686,51.27561338,61.10353322,18.98660064,61.09694528,6.809702116
62.03829436,109.7119713,62.03356253,53.11592944,62.02707875,19.65703715,62.02040584,7.065961551
62.97598311,113.8405994,62.97120941,55.3621013,62.96458687,20.36254137,62.9578168,7.323661603
63.92784096,118.0584973,63.92300263,57.47762295,63.91625742,21.06976755,63.90941889,7.616294646
64.89408578,122.4326722,64.88916286,59.5072173,64.88232716,21.85042163,64.8753929,7.907331942
65.87493502,126.9689142,65.86993381,61.67748285,65.86301417,22.71078843,65.85596735,8.209490487
66.87060941,131.6732281,66.86552475,63.89112897,66.85850446,23.53906513,66.85136686,8.527967087
67.88133305,136.5518411,67.87620749,66.59296356,67.86904513,24.41120894,67.86179965,8.843936035
68.90733338,141.6112112,68.90211413,68.90585206,68.89486379,25.32983981,68.88751691,9.187025132
69.9488372,146.775861,69.9435473,71.49888394,69.93617914,26.25363496,69.92872533,9.527412781
71.00608707,152.2140403,71.00072557,74.23103164,70.99324186,27.24159913,70.98567957,9.891478588
72.07932111,157.9420859,72.07387008,76.93828394,72.06629023,28.29840185,72.05860515,10.26370995
73.16876812,163.7023329,73.16324762,79.87828445,73.15553167,29.2976477,73.14773475,10.63208137
74.27469038,169.8627003,74.26909518,82.97705952,74.26124513,30.3661513,74.25336532,11.06929383
75.39731942,176.0576996,75.39163522,85.95516169,75.38364877,31.38566682,75.37568535,11.49227869
76.53692101,182.5807977,76.53115089,89.13987872,76.52307076,32.65802417,76.51496895,11.93142684
77.69377011,189.876216,77.68790363,92.5979454,77.67968764,33.86803371,77.67146796,12.38042456
78.86806774,196.5809416,78.86211259,95.86767467,78.85378635,35.12287521,78.84544243,12.83913057
80.06011423,203.5224181,80.05409734,99.58673752,80.04563583,36.44460235,80.0371705,13.32974523
81.27018739,210.9450084,81.26408434,103.2765169,81.25551407,37.87961931,81.24690166,13.82362443
82.49854541,218.5159659,82.49234527,106.9233175,82.4836309,39.1513926,82.47491259,14.32778069
83.74549903,227.1200964,83.73921503,111.2579289,83.73033937,40.60198735,83.72149421,14.86695684
85.01128015,235.5351029,85.00490117,115.3801365,84.99586635,41.98865645,84.98691752,15.42642301
86.29618799,244.1252159,86.28971767,119.6550757,86.28056661,43.64197217,86.27145713,15.98903434
87.60052696,253.3120186,87.59395884,124.1578779,87.58467977,45.33500622,87.57542229,16.59072599
88.92457012,262.5504669,88.9179132,128.8301275,88.90850434,47.09371934,88.89909647,17.21506021
90.26864155,272.5831641,90.26187869,133.6782009,90.25229575,48.70209887,90.24277225,17.85289387
91.63303365,283.1576765,91.62615779,138.7087146,91.61642461,50.50655599,91.60676795,18.53509673
93.01800994,292.9922311,93.01105753,143.9285343,93.00114439,52.23149324,92.99139103,19.26492162
94.42393595,303.6778416,94.41688402,149.2612176,94.40684327,54.28812368,94.39689249,19.92287147
95.851095,314.2250969,95.84395903,154.7914816,95.83380037,56.48893379,95.82365971,20.6494711
97.29985902,326.2324084,97.29260947,160.6165202,97.28226291,58.41818563,97.27198043,21.37862529
98.77052072,338.6985488,98.76315579,166.6607639,98.75264704,60.58263261,98.74223238,22.22041496
100.2633993,351.2476385,100.2559289,172.9324616,100.2452319,62.68677195,100.2346834,23.04370158
101.7788541,364.6696721,101.7712649,179.4401728,101.7604301,65.1915601,101.7497042,23.92425792
103.3172207,378.816562,103.3095289,186.6101004,103.298506,67.64481754,103.2876181,24.82456409
104.8787839,391.5349787,104.8710129,193.5241746,104.8598049,70.03342605,104.8487646,25.72993152
106.4639928,406.2690347,106.4560793,200.3577135,106.4447144,72.58758904,106.4335198,26.69818793
108.0731235,420.1442352,108.0651157,207.664885,108.0536045,75.40353098,108.0422535,27.76497288
109.7066267,436.4431891,109.6984592,214.997747,109.6867804,78.10981415,109.6752514,28.7453828
111.3648199,453.37444,111.3565487,223.7136352,111.3446475,80.95852809,111.3329442,29.79374495
113.0480765,470.9625169,113.0396669,232.1323191,113.0275925,84.05215198,113.015699,30.89763034
114.7567211,487.047177,114.7482249,240.8678109,114.7359612,87.16636077,114.7238677,31.98865764
116.4912249,505.0927186,116.4826072,249.9320325,116.4701445,90.34537265,116.4579024,33.24822047
118.2519104,522.3430186,118.2432041,259.3373546,118.230553,93.74520626,118.2181259,34.49940151
120.039278,543.2143853,120.0304048,268.9460398,120.0175413,97.0554465,120.0049476,35.77763576
121.8536615,564.9197134,121.8446543,279.6923716,121.8315748,100.7641731,121.8188123,37.20721006
123.6953965,584.2132692,123.686275,289.730718,123.672976,104.2055457,123.6600351,38.52103515
125.565005,605.8589029,125.5557382,300.2973791,125.542253,108.1269586,125.5291091,39.94827459
127.462842,626.9014278,127.4534426,310.9011903,127.4398061,112.3844895,127.4264035,41.33574708
129.389432,651.9506562,129.3798677,322.7814872,129.3660023,116.4832224,129.3524048,42.86727416
131.3451115,676.4845497,131.3354258,335.4911034,131.3213198,120.7990319,131.3075709,44.63006224
133.3303268,700.7640327,133.3205183,348.1161432,133.3061913,125.274746,133.2922816,46.43933996
135.3455477,725.9149226,135.3356068,361.0141634,135.3210712,129.989025,135.3069433,48.1599598
137.391268,754.0758562,137.3811931,375.4392801,137.3663893,134.7298063,137.3520478,49.91638376
139.4678679,781.1401431,139.4576325,388.6964296,139.4426214,139.6434869,139.4280632,51.7368656
141.5758713,810.0820969,141.5654812,403.0979863,141.5502515,144.8984834,141.5354733,53.68380244
143.7157448,840.5667168,143.7051554,417.0982747,143.6897293,150.2671042,143.6748123,55.98531523
145.8879532,871.7104792,145.8772381,433.5216423,145.8615445,155.8346373,145.8463934,58.02713481
148.092985,903.5023074,148.0821515,450.5916847,148.0661771,161.5180243,148.0508057,60.177093
150.3313714,938.0273463,150.320383,468.0718082,150.3041495,167.5961929,150.2885281,62.37178935
152.6035366,970.6066542,152.592391,484.5999081,152.5759301,173.7085313,152.5601085,64.79142251
154.9100988,1007.695915,154.8987665,502.5547761,154.8820569,180.1445906,154.866069,67.49354155
157.2514685,1042.694932,157.239965,520.0093704,157.2230768,187.2378369,157.2067918,69.91592991
159.6282736,1081.933126,159.6166338,540.7874911,159.5994434,194.1751693,159.5829122,72.50637879
162.0410224,1123.905327,162.0292448,563.0257548,162.0116896,200.9192079,161.9949945,75.40353098
164.4902007,1164.89486,164.4782257,582.9067768,164.4604149,208.1303327,164.4434867,78.19730049
166.9764168,1208.731623,166.964251,604.5040038,166.9461415,215.4796301,166.9290263,81.27634224
169.5001914,1252.814824,169.4878018,625.1494715,169.4695184,224.0895937,169.4520946,84.28770475
172.062132,1299.960148,172.0495956,650.1286967,172.0309852,232.3923173,172.0133385,87.60655797
174.6627749,1347.370511,174.6501005,675.7277057,174.6311676,241.0026643,174.6132645,90.90332583
177.3027358,1397.291816,177.2898489,699.9800251,177.2706508,249.9320325,177.2524771,94.27137685
179.9825987,1449.06275,179.9695171,725.9149226,179.9500287,259.192242,179.9316015,97.87371734
182.7029667,1502.751845,182.6897196,754.0758562,182.6699045,268.7955506,182.6512202,101.6137121
185.464452,1558.430169,185.4510047,782.0150535,185.4309337,279.3794547,185.4119016,105.2606962
188.2676762,1616.171427,188.2540366,811.4434679,188.2336291,289.4065702,188.2143757,109.4053671
191.1132699,1676.05205,191.0994243,841.5081875,191.0786745,299.6258157,191.0592201,113.7768997
194.0018623,1737.17872,193.9878302,873.1754189,193.9667326,310.3795866,193.9470184,118.0584973
196.9341377,1802.551394,196.9198819,905.5273635,196.8984422,321.5193176,196.8784765,122.569802
199.9107453,1871.431303,199.896274,940.1297847,199.8745573,334.5535306,199.8542309,127.1822898
202.9323315,1941.856106,202.9176177,974.4169079,202.8955608,346.5608806,202.8749869,132.1161628
205.9995275,2009.300119,205.9846639,1011.651768,205.9622494,359.4012768,205.9413888,137.1646454
209.1131314,2083.746518,209.0980063,1047.374238,209.0753514,373.7619471,209.0541386,142.4060429
212.2737338,2154.91217,212.258455,1086.788522,212.2354078,386.9598682,212.2139367,147.847727
215.4822333,2241.016436,215.4666982,1128.949082,215.4432393,400.8481167,215.4214944,153.4973512
218.7391647,2324.048136,218.7234077,1171.43315,218.6995426,415.0024785,218.6775335,159.3628614
222.0453233,2410.156236,222.0293412,1215.515959,222.0050894,430.1378793,221.9827998,165.5451382
225.4014533,2499.45472,225.3852429,1261.257671,225.3606643,447.0746851,225.337998,171.7748532
228.8083099,2592.061794,228.791868,1308.720713,228.7669716,464.9385396,228.7439224,178.3387916
232.2666598,2688.100045,232.249983,1357.969862,232.2246284,480.8174644,232.2013538,185.3609341
235.7773369,2793.944776,235.7603664,1409.072331,235.7346147,498.6321894,235.7110438,192.6595755
239.3409928,2894.221323,239.323794,1461.279744,239.2975967,515.9505455,239.2736977,199.5742565
242.9584973,2996.419273,242.9410814,1515.421489,242.9144882,535.0669832,242.8902423,207.084539
246.6306928,3103.962765,246.6130573,1572.449102,246.5861637,557.381892,246.5614062,214.5169416
250.3584065,3217.166235,250.3405339,1631.62275,250.3131896,577.386701,250.2881904,223.3383074
254.1425377,3343.843104,254.12435,1693.023193,254.0965326,597.7748229,254.0712304,231.8726119
257.9837896,3465.79516,257.9653574,1756.734228,257.9370588,618.8828704,257.9114501,240.733033
261.8831157,3594.206028,261.8644203,1822.842805,261.8356786,641.8130445,261.8097136,249.9320325
265.8414568,3737.820452,265.8224946,1896.739831,265.7933497,668.5797859,265.766914,259.6278235
269.8595009,3869.80676,269.8402362,1962.616877,269.8106349,691.4136171,269.783895,269.3980129
273.9382916,4008.696713,273.9187518,2034.194746,273.8887193,717.0311214,273.8617041,280.633227
278.0787312,4152.57152,278.058896,2107.203356,278.0284259,743.1816963,278.0009861,290.7053412
282.2817514,4301.610089,282.2616497,2185.27716,282.2307357,771.1487525,282.2028645,301.4762389
286.5483994,4470.987255,286.5280107,2272.594726,286.4965451,799.7205162,286.4682357,312.4712665
290.8795542,4649.635406,290.8587889,2358.115918,290.8268477,829.815214,290.7981447,324.5931865
295.2760003,4808.433192,295.2550254,2446.855402,295.2225667,860.0790956,295.1935167,337.3741389
298.7183682,4880.739958,298.6971605,2484.576884,298.6643204,873.2568766,298.6348996,342.1919336
